FID,angle,latitude,longitude,wall,ceiling,road,earth,building,sky,tree,sidewalk,person,car,fence,railing,signboard,bridge,minibike,grass,mountain,skyscraper,streetlight,plant,van,column,windowpane,ashcan,awning,bicycle,fountain,water,sculpture,bulletin board,lamp,chair
14872,176.8439138,22.3936695,114.1881522,0.001809,0,0.291441,0,0.044371,0.101531,0.434527,0.027875,0,0.006652,0.089289,0,0,0,0,0,0,0,0.001199,0.001305,0,0,0,0,0,0,0,0,0,0,0,0
14873,215.1054026,22.379844,114.1860569,0.23382,0.069488,0.342824,0,0.002449,0.218992,0.057309,0,0,0,0.004199,0.008848,0,0,0,0,0.000406,0,8.00E-06,0,0,0,0.061656,0,0,0,0,0,0,0,0,0
14874,190.9845116,22.37199945,114.2139328,0.371195,0.304594,0.080965,0,0,0.00148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14875,68.46289518,22.37819452,114.1736192,0.001957,0,0.24593,0.008566,0.060641,0.072996,0.386105,0.050363,0,0.005332,0.036012,0,0.002797,0,0,0.000504,0,0,0,0.117375,0,0,0,0,0,0,0,0,0,0,0,0
14876,190.0109559,22.3953121,114.1977853,0.115211,0,0.2565,0.015809,0.313168,0.119406,0.078664,0.030762,0.006801,4.70E-05,0.016633,0.001332,0.013113,0,0,1.60E-05,0,0,0.002383,0.012395,0,0,0,0.000109,0,0,0,0,0,0,0,0
14877,44.99377169,22.40348162,114.2054875,0.001055,0,0.39877,0.003426,0.050449,0.240188,0.114117,8.60E-05,0,0.016629,0.040781,0.005918,0.004219,0.089188,0,0.01407,0.001918,0,3.90E-05,9.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
14878,179.7090508,22.37114844,114.1788087,0.033344,0,0.000766,0.13234,0.474395,0.038914,0.046293,0.042473,0,0,0.000875,0.019527,0.000898,0,0,0,0.000312,0,0,0.159426,0,4.00E-06,0,0,0,0.042953,0,0,0,0,0,0
14879,224.5817783,22.3833038,114.2045225,0,0,0.378477,0,0.37948,0.10793,0.044719,0.039332,0.003391,0.024797,0,0,0.001457,0,0,0,0,0.000637,3.90E-05,0.003363,0,0,0,0,0,0,0,0,0,0,0,0
14880,133.0965895,22.38804962,114.1989525,0.001602,0,0.218895,0.000484,0.16757,0.262098,0.042121,0.099902,0.002141,0,0.097273,0.01498,0,0.012406,0,0,0,0.067648,0.000594,0,0,0,0,0,0,0,0,0,0,0,0,0
14881,44.27836693,22.40763419,114.2229673,0,0,0.301918,0.008707,0.026777,0.229973,0.250684,0.117203,0,0.017879,0.002289,0,4.30E-05,0,0,0.001004,0,0,0.002227,0.02916,0,0,0,0,0,0,0,0,0,0,0,0
14882,72.63370238,22.42491799,114.2313903,0,0.139535,0.361,0,0.380496,0.006855,0.016477,0.027641,0.006148,4.00E-06,0.056531,0.003398,0,0,0,0,0,0,0,0,0,0.000617,0,0,0,0,0,0,0,0,0,0
14883,68.25854951,22.37444088,114.1833797,0,0,0.351848,0,0.067352,0.209996,0.112898,0.003078,0,0.003262,0.098215,0,2.70E-05,0.094676,0,0,0.000496,0.041328,0.001078,0.014504,0,0,0,0,0,0,0,0,0,0,0,0
14884,44.81797636,22.38280263,114.2038417,0,0,0.382977,0,0.209074,0.135207,0.202098,0.037102,0.001773,0.000465,0.006285,0,0.001,0,0,0.000711,0,0,0.000293,0.002711,0,0,0,0,0,0.005102,0,0,0,0,0,0
14885,248.4539154,22.4290269,114.248162,0,0,0.404027,0.041867,0.049805,0.282492,0.089598,0.020633,0,0.00059,0.043598,4.00E-06,0.002328,0,0,0,0.003098,0.061578,0.000383,0,0,0,0,0,0,0,0,0,0,0,0,0
14886,144.6275198,22.3958411,114.1959737,0.030566,0,0.393352,0,0.20607,0.240496,0.012906,0.002945,0.001738,0.001285,0.036172,0.008629,0,0,0,0,0.048301,0,0.000598,0,0.002215,0,0,0,0,0,0,0,0,0,0,0
14887,41.56398204,22.37962913,114.2080747,0.006629,0,0.076957,3.50E-05,0.145445,0.006473,0.509477,0.005742,0,0.045672,0.191145,0.007547,0,0.002383,0,0,0,0,0,0.002496,0,0,0,0,0,0,0,0,0,0,0,0
14888,199.9624855,22.3807771,114.2106011,0.027062,0,0.341039,0,0,0.224137,0.332266,0.002059,0,0.001941,0.003328,0.002723,0.006234,8.20E-05,0,0.025297,0.030566,0,0.001902,0.001363,0,0,0,0,0,0,0,0,0,0,0,0
14889,63.11594825,22.35871946,114.1739177,0,0,0.386984,0,0.048152,0.299316,0.153332,0,0,0.024062,0.001133,0,0.005613,0.000402,0,0,0.031918,0,0.000438,0,0,0,0,0,0,0,0,0,0,0,0,0
14890,220.1692334,22.39768282,114.1920025,0,0,0.359043,0,0.48052,0.026551,0.002484,0.029438,0.017734,0.025961,0.009078,0,0.006582,0,0,0,0.016566,0,0.001371,5.50E-05,0,0,0,0.004395,0,0.003465,0,0,0,0,0,0
14891,121.2864277,22.3640109,114.1817011,0,0,0.396461,0.004477,0,0.009891,0.413766,0.000523,0,0.008125,0.022219,0,0.003254,0,0,0.047176,0,0,0.000355,0.01791,0,0,0,0,0,0,0,0,0,0,0,0
14892,301.9247481,22.4252228,114.22797,0.00043,0,0.219359,0,0.472863,0.07343,0.030336,0.000898,0.013723,0.174492,0.003496,0,0,0,0,0,0,0,0,0.000238,0.004254,0,0,0,0,0,0,0,0,0,0,0
14893,201.5135876,22.388005,114.2074498,0.005641,0,0.356848,0.00048,0.076891,0.311387,0.052625,0.041453,0.001449,0.022141,0.050711,0,0,0.003285,0,0,0.000207,0.066312,0.000848,0,0,0,0,0,0,0,0,0,0,0,0,0
14894,57.79385356,22.3593126,114.1750862,0,0,0.377465,0,0.00043,0.218613,0.280164,1.60E-05,0,0.078258,0.006219,0,0.002461,0,0,0.000297,0.031898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14895,247.9925857,22.37874994,114.2091684,0.080938,0,0,0.110953,0.007418,0.074242,0.212281,0,0,0,0,0,0,0,0,0,0.06752,0,0,0.33168,0,0,0,0,0,0,0,0.028352,0,0,0,0
14896,40.32530036,22.39209624,114.2021634,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14897,105.8831364,22.42913966,114.2465174,0.012824,0,0.369398,0,0.106504,0.235812,0.190945,0,0.00016,8.00E-06,0.019523,0,5.90E-05,0,0,0.056762,0,0,8.60E-05,0.007703,0,0,0,0,0,0,0,0,0,0,0,0
14898,228.240421,22.41061521,114.2129991,0.000254,0.001219,0.363297,0.012695,0.019176,0.271051,0.195691,0.041859,0.000164,0.004059,0.075938,0,0.000699,0.003262,0,0.008754,0,0,0,0,0,0.001883,0,0,0,0,0,0,0,0,0,0
14899,125.702249,22.42821744,114.2055366,0.000195,0,0.332281,0.000891,0.23393,0.183918,0.119508,0.066359,0,0.007559,1.60E-05,0.025051,3.50E-05,0,0,0.002316,0.000359,0,0.003012,0.02457,0,0,0,0,0,0,0,0,0,0,0,0
14900,42.47274044,22.419536,114.2350025,0.16432,0.259102,0.422352,2.70E-05,0,0.004852,0.107602,0.021395,0,0.004848,0,0,0,0,0,0,0,0,0,0,0,0.015434,0,0,0,0,0,0,0,0,0,0
14901,57.77096026,22.36487388,114.1821765,0,0,0.380922,0.005598,0.001816,0.178473,0.35,3.10E-05,0,0.011316,0.016539,0,0.032293,0.000379,0,0,0,0,8.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14902,184.9920873,22.41968751,114.2143808,0.001695,0,0.208945,0,0.072648,0.328777,0.121742,0.14077,0,0.001211,0.01773,0,0.001699,0,0.002438,0.011895,0.007543,0,0,0.078883,0,0,0,0,0,0,0,0,0,0,0,0
14903,247.5516171,22.3745205,114.1873683,0.041633,0,0.377938,0.001086,0.132156,0.140121,0.203723,0.014461,0.001918,0.002094,0.003266,0,0.00109,0,0,0.003219,0,0.015551,0,0.034535,0,0,0,0,0,0,0,0,0,0,0,0
14904,14.68164787,22.41273946,114.2102779,0.015621,0,0.252953,0.047684,0.242914,0.198809,0.115227,0.071934,0.001141,0,0.027324,0,0,0,0,0.008641,0,0,0.004543,0.001469,0,0,0,0.001145,0,0.001086,0,0,0,0,0,0
14905,322.3845242,22.4139063,114.2120573,0.000121,0,0.418199,0.005414,0.014613,0.314848,0.163727,0.017504,0.00084,0.008629,0.027199,0,0.007992,0,0,2.30E-05,0.020887,0,4.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
14906,23.31073819,22.41292735,114.2137914,0.00359,0,0.216953,0,0.027418,0.372992,0.062211,0.006473,0,0,0.026477,0,0.040672,4.00E-06,0,0.203578,0,0,0.000355,0.00018,0,0,0,0,0,0,0,0,0,0,0,0
14907,286.5271499,22.36727903,114.1753303,0.022176,0,0.261996,0.040672,0.050176,0.086301,0.367621,0.056637,0.000352,0.005582,0.050152,0.000254,0.004887,0.000812,0,0.011316,0,0.034438,0.000699,0.00532,0,0,0,0,0,0,0,0,0,0,0,0
14908,229.1865473,22.42403835,114.2333687,0.005848,0,0.242672,0,0.498461,0.001367,0.039031,0.108457,0.000496,7.80E-05,0.003418,0.038141,0.00368,0,0,0,0,0,0,0.0095,0,0.004121,0,0,0,0,0,0,0,0,0,0
14909,157.4593609,22.42175712,114.2132342,0.000438,0,0.384012,0.002477,0.007875,0.368387,0.146805,0,0,0.012848,0.035684,0.007555,0,3.10E-05,0,0.000312,0.031879,0,3.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14910,305.4515469,22.37658983,114.1970742,0.01684,0,0.130922,0.129832,0.16291,0.126793,0.255684,0.044422,0.001203,0.102574,0.006422,0,6.20E-05,0,0,0,0,0,0.001676,0.00098,0,0,0,0,0,0,0,0,0,0,0,0
14911,312.0074926,22.38384919,114.209766,0,0,0.386141,0.000512,0.136145,0.174574,0.171551,0.012242,0.00023,0.001488,0.051875,0,0,0,0,0.00266,0,0.05427,8.20E-05,0.002695,0,0,0,0,0,0,0,0,0,0,0,0
14912,42.70189564,22.3793092,114.1886356,0.015699,0,0.164113,0,0.284316,0.063266,0.219828,0.105266,0,0.089906,0,0,0.00598,0,0,0.000375,0,0,0,0.048816,0,0,0,0.00141,0,0,0,0,0,0,0,0
14913,41.3278935,22.39800384,114.207837,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14914,42.02043167,22.3819791,114.1926614,8.60E-05,0,0.087613,0,0.07623,0.33752,0.133145,0,0,0.293188,0.036672,0.015031,0,0,0,0,0.00043,0,0.001234,0.000484,0,0,0,0,0,0,0,0.018105,0,0,0,0
14915,182.1305472,22.37282847,114.2140393,0.348461,0.19216,0.194871,0.014113,0,0.110531,0,0,0.00773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14916,192.835776,22.41096061,114.2132291,0,0,0.324887,0.114137,0.011309,0.17607,0.29148,0.003758,0,0.002887,0.039684,0,0.005488,0.025254,0,0.002504,0.000949,0,0.00023,0,0,0,0,0,0,0,0,0,0,0,0,0
14917,329.2178321,22.3916331,114.1962077,0.013551,0,0.034711,0,0.012688,0.17559,0.308047,0,0,0.175809,0.060207,0,0.001102,0,0,0.004922,0,0.113734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14918,253.795127,22.42657869,114.2339316,0.000395,0,0.367609,0,0.418879,0.06191,0.057613,0.019918,0,0.020125,0.002992,1.60E-05,0.008324,0,0,0.001035,0,0,0.000832,0.036734,0,0,0,0.002539,0,0,0,0,0,0,0,0
14919,32.91386882,22.39819253,114.1887468,0.037152,0,0.20475,0.020105,0.196602,0.060242,0.392043,0.019016,0.00077,0.051172,0.016883,0.001164,0,0,0,0.000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14920,81.96095721,22.42579199,114.2354358,0.000578,0.000418,0.296441,0,0.416234,0.058754,0.055758,0.000215,0,0,0.004625,0.007188,0,0.004348,0,0.098434,0,0,0,0.05207,0,0.003402,0,0,0,0,0,0,0,0,0,0
14921,65.83234626,22.4013459,114.2015475,0.038969,0,0.33377,0,0.384102,0.086766,0.086824,0.012117,3.50E-05,0,0.043191,0,0.004043,0,0,0,0,0.010176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14922,9.878954849,22.38373521,114.2141844,0,0,0.320516,0,0,0.188906,0.269926,0.003832,0.004148,0.103594,0.035387,0,0.001812,0,0,6.20E-05,0.032211,0,0.00375,0,0,0,0,0,0,0,0,0,0,0,0,0
14923,303.7010821,22.38559538,114.2054879,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14924,227.5778155,22.4052804,114.2203479,0.067047,0,0.286945,0.001398,0.001398,0.199418,0.346758,0.00143,0,0.00027,0.00416,0.083508,0.002957,0.001047,0,0.003664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14925,222.3511274,22.4212449,114.2368521,0.035102,0,0.306652,0.006008,0.183547,0.188734,0.226625,0.01652,0,0,0,0.001121,0.003363,0.008004,0,0.000742,0,0.023582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14926,214.5845245,22.40701886,114.2221567,0.000164,0,0.36243,0.013293,0.060445,0.322488,0.151465,0.009398,0,0.001145,0.043105,0.01202,0,0,0,5.10E-05,0.021496,0,0.001559,0,0,0,0,0,0,0,0,0,0,0,0,0
14927,181.4823085,22.38326395,114.2165179,0.004238,0,0.161293,0.00273,0.12918,0.116504,0.470488,0.02507,0.002492,0.042344,0.042336,0,0,0,0,0,0,0.002914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14928,79.3669827,22.42533751,114.2348673,0,1.60E-05,0.321859,0.029742,0.335918,0.062867,0.1495,0.006438,0,0.042281,0.009906,0.013902,0.00268,0,0,0.001176,0,0,0,0.023715,0,0,0,0,0,0,0,0,0,0,0,0
14929,58.34372499,22.3643251,114.1812145,5.10E-05,0,0.262441,0,0.000188,0.150395,0.44573,0,0,0.020426,0.058934,0,0,0,0,0.000121,0,0,0,0.054062,0,0,0,0,0,0,0,0,0,0,0,0
14930,295.2493129,22.38628158,114.1780909,0,0.002125,0.067035,0.023695,0,0.032668,0.621352,0,0,0,0,0,0,0,0,0,0.231031,0,0,0.022094,0,0,0,0,0,0,0,0,0,0,0,0
14931,45.51131326,22.42493124,114.2426152,0.238848,0.096844,0.32202,0.001848,0.02468,0.083152,0.064598,0.001945,0,0,0,0.003699,0.06593,0.002367,0,0,0,0,0,0,0,0.032566,0.042469,0,0,0,0,0,0,0,0,0
14932,41.23142165,22.38756147,114.1979427,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14933,38.91235175,22.42650366,114.2272114,0,0,0.09932,0,0.124383,0.240566,0.110527,0.128281,0.005801,0,0.001238,0.00491,0,0,0,0.000633,0.022895,0,0.013445,0.056887,0,0,0,0,0,0,0,0,0,0,0,0
14934,161.2503137,22.36540449,114.169197,0.028559,0,0.081531,0.017766,0.01625,0.168289,0.42782,0,0,0,0.05175,0,0.005836,0,0,0.001789,0.030426,0,0,0.169676,0,0,0,0,0,0,0,0,0,0,0,0
14935,89.54094271,22.37761966,114.1806363,0.076371,0,0.199438,0.020555,0.10032,0.392184,0.015578,0,0,0.000793,0.038742,0.00698,0,0.139449,0,0,0.009426,0,0.000164,0,0,0,0,0,0,0,0,0,0,0,0,0
14936,239.1814505,22.3890424,114.1982605,0.006633,0,0.430301,0,0.116883,0.23548,0.152258,0.000402,0.000301,0.009391,0.020742,0,0.021879,0,0,0,0,0,0.000547,0,0,0,0,0.002699,0,0,0,0,0,0,0,0
14937,253.2656202,22.37865164,114.1596241,0.585277,0.082184,1.60E-05,0,0,0.005043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14938,29.94793282,22.3974244,114.1956312,0,0,0.341602,0,0.43091,0.075531,0.046949,0.024324,0.011117,0,0,0,0.006406,0,0,0,0,0,0.000113,0,0,0,0,0,0,0,0,0,0,0,0,0
14939,45.51252819,22.36773226,114.1869166,8.60E-05,0,0.333188,0.030648,0,0.084426,0.439258,0,0,0.088508,0.021988,0,0,0,0,0,0.001898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14940,34.59875688,22.3975046,114.1940021,0,0,0.423074,0,0.473055,0.049035,0.007594,0.021363,0.000105,0.018434,0,0,0,0,0,0,0,0,0.001176,0,0.002789,0,0,0,0,0,0,0,0,0,0,0
14941,218.4246675,22.3713701,114.179248,2.30E-05,0,0.422539,5.10E-05,0.333973,0.13475,0.031969,0.010227,0.000535,0.011605,0.000406,0,0.003496,0.00116,0,0.011664,0,0.013891,0,0.020855,0,0,0,0,0,0,0,0,0,0,0,0
14942,314.927503,22.42865839,114.2424052,0.007355,0,0.40916,0,0.16241,0.045039,0.113434,0.004543,0,0.002449,0.004504,0,0.004324,0.20384,0,0.042672,0,0,0,0.00025,0,0,0,0,0,0,0,0,0,0,0,0
14943,174.5662538,22.42781042,114.2471823,0.09566,0,0.319957,0.006395,0.052184,0.118801,0.286758,0,0,0,0.071305,0.01702,0,0.024062,0,0.003238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14944,131.6370863,22.3872748,114.2001006,0.001137,0,0.247938,1.60E-05,0.215914,0.102945,0.172793,0.004777,0,0.07468,0.047922,0,0.054387,0,0,0.020555,0,0,0,0.049203,0,0,0,0,0,0,0,0,0,0,0,0
14945,323.3103958,22.3722058,114.1780817,0.19948,0.355758,0.381957,0,0.00098,0,0,0.03475,0.004039,0.000117,0,0.012191,0,0,0,0,0,0,0,0,0,0.009309,0,0,0,0,0,0,0,0,0,0
14946,201.8845953,22.3674798,114.1742043,0.025648,0,0.20382,0.010023,0.219441,0.073855,0.238418,0.004316,0.004453,0.041238,0.12582,0,0.005191,0,0.01057,0.000176,0,0,0,0.016305,0.009781,0,0,0,0,0,0,0,0,0,0,0
14947,75.90912796,22.3786304,114.1861277,0.00316,0,0.347031,0,0.240926,0.167742,0.115254,0.000559,0,0.007594,0.039129,0,0,4.00E-06,0,0,0,0,0.001668,0.002863,0.011223,0,0,0,0,0,0,0,0,0,0,0
14948,147.1082105,22.3872648,114.2009249,0.076586,0,0.294082,0.001355,0.146523,0.162113,0.138762,0.001941,0,0,0.00648,0.022148,0,0,0,0,0,0.149887,0.000121,0,0,0,0,0,0,0,0,0,0,0,0,0
14949,86.91497761,22.4265346,114.2361252,0.032988,0,0.292902,0,0.127664,0.050328,0.331879,0.072141,0,0.004902,2.70E-05,0.009426,0.000461,0,0,0.031402,0,0,0,0.018973,0,0,0,0.001375,0,0,0,0,0,0,0,0
14950,320.8544017,22.3667847,114.2130928,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14951,63.43163833,22.36647,114.16956,0.177086,0.473402,0,0,0,0.000398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14952,59.67488627,22.3771401,114.1999541,0,0,0.307285,0.003816,0.163191,0.218039,0.178051,0.000141,0,0.003273,0.081363,0,0.010121,0.018125,0,0,0.013934,0,0.000203,0,0,0,0,0,0,0,0,0,0,0,0,0
14953,344.6376954,22.4173951,114.2315707,1.60E-05,0,0.380508,0.041254,0.154859,0.149082,0.157762,0.010195,0,0.001645,0.010871,0,0.001348,0,0,0.011367,0,0.062777,1.60E-05,0.002641,0.002242,0,0,0,0,0,0,0,0,0,0,0
14954,331.9852673,22.38612984,114.2012669,0,0,0.258098,0.021566,0.054688,0.210531,0.17191,0,6.20E-05,0.002004,0.155289,0,0,0,0,0.016332,0.002328,0.097121,0,0.006309,0.003762,0,0,0,0,0,0,0,0,0,0,0
14955,241.378974,22.3696448,114.1960349,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14956,53.66220591,22.37512193,114.1807517,0.057363,0,0.29652,0,0.287785,0.160562,0.127418,0.046523,0,0.002703,0.004551,0,0.001066,0,0,0.006645,0,0,0.001055,0.00166,0.000672,0,0,0,0,0,0,0,0,0,0,0
14957,42.67181146,22.38506749,114.1881052,0.00473,0,0.303902,0,0.27141,0.177113,0.032367,0.055465,0.002656,0.003359,0.087094,0.003578,0.019793,0,0,0,0,0,0.001348,0,0,0,0,0,0,0,0,0,0,0,0,0
14958,72.78255974,22.3733252,114.1781364,0.003402,0,0.208898,0,0.274215,0.17791,0.008727,0.016473,0,0.015293,0,0,0.002281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14959,254.1669132,22.42960691,114.2501483,0,0,0.293965,0,0.03418,0.291199,0.150898,0.078043,0,0.000598,0.096922,0,0.003133,0,0,0,0,0.019117,0.005441,0.023902,0,0,0,0,0,0,0,0,0,0,0,0
14960,195.8388763,22.41185126,114.2218913,0,0,0.313543,0.001207,0.191262,0.11909,0.250063,0.094301,2.70E-05,0.002371,7.00E-05,0,0,0,0,0.00732,0,0,0.00041,0.020336,0,0,0,0,0,0,0,0,0,0,0,0
14961,126.4200381,22.42482248,114.2102863,0.04968,0,0.387176,0.003547,0.013039,0.246109,0.19441,0,0,0.010254,0.078953,0.013992,0.000879,0,0,0,0.00191,0,5.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14962,289.4431875,22.38529781,114.1902369,0.153496,0,0.013785,0.001188,0.07132,0.18634,0.21882,0.15968,0,0.002902,0.036852,0.056531,0,0,0,0,0.063023,0,4.00E-06,0,0,0.000461,0,0,0,0,0,0,0,0,0,0
14963,310.5362612,22.41365863,114.2017311,0.017922,0,0.385176,0,0.119227,0.16098,0.156629,0.066941,0,0,0.000383,0.000602,0,0,0,0.003711,0.010664,0,0.000324,0.06375,0,0,0,0,0,0,0,0,0,0,0,0
14964,23.81912433,22.37980576,114.1862222,0.009434,0.054066,0.254563,0,0.414695,0.155934,0.037793,0,0,0,0.005113,0,0,0,0,0,0.036129,0,0,0.000512,4.30E-05,0,0,0,0,0,0,0,0,0,0,0
14965,190.8647136,22.41886272,114.2142446,0.012227,0,0.30143,0.023434,0.051598,0.395934,0.030621,0.038969,0,0.000391,0.037938,0,0.002438,0.000457,0,0.042879,0.04559,0,0.007164,0.006809,0,0,0,0,0,0,0,0,0,0,0,0
14966,5.846720919,22.38450235,114.2015889,0.00023,0,0.352402,0.019453,0.067648,0.123863,0.262637,0,0,0.012402,0.013387,0.00318,0.018574,0,0,0.00066,0,0.074098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14967,211.6924368,22.3875213,114.2099366,0.012332,0,0.327148,0,0.498738,0.005488,0,0.007641,0,0.086852,3.50E-05,0,0.003988,0,0,0,0,0,0,0.057777,0,0,0,0,0,0,0,0,0,0,0,0
14968,324.0953502,22.4260836,114.2395307,0.004414,0,0.223746,0,0.147766,0.193648,0.227137,0.008328,0.000754,0.003141,0.031422,0.001406,0.003598,0,0,0.005992,0,0,0,0.000715,0,0,0,0,0,0,0,0,0,0,0,0
14969,166.7655604,22.41509283,114.2143975,0.062773,0,0.336488,0.000148,0.018523,0.394039,0.012508,0.001789,0,0.000633,0.002074,0.039809,0.020676,0.003188,0.000137,0.012105,0.059629,0,0.003312,0,0,0,0,0,0,0,0,0.025434,0,0,0,0
14970,224.2802092,22.36354043,114.1801581,0.006496,0,0.386039,0.013891,0.060309,0.193879,0.286789,0.018945,0,0.00334,0.003824,0.008273,0,0.014375,0,5.90E-05,0.003781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14971,341.4513564,22.37234563,114.1742083,8.00E-06,0,0.359445,0.018207,0,9.80E-05,0.475453,0.003836,0,0.017406,0.096656,0.010965,0.001145,0,0,0,0,0,0,0.016781,0,0,0,0,0,0,0,0,0,0,0,0
14972,62.99689144,22.41380569,114.2273043,0.188348,0.069215,0.398684,0,0.06307,0.144992,0.072371,0.000129,0,0.009227,0.002746,0.011484,0,0.002066,0,0,0.016098,0,0,0,0,0.020617,0.000668,0,0,0,0,0,0,0,0,0
14973,87.66964918,22.4111323,114.2096288,0.000184,0,0.33759,0.005762,0.084949,0.274527,0.148949,0.031141,0,0.006613,0.009184,0.000812,0.022406,0,0,0,0.04743,0.000594,7.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14974,208.3111569,22.37923708,114.1968671,0.001914,0,0.33432,0,0.195664,0.210125,0.091508,0.081723,8.00E-06,0.007301,0.004574,0,0,0,0,0.002062,0,0,0.000934,2.30E-05,0.019438,0,0,0.000359,0,0,0,0,0,0,0,0
14975,227.1712339,22.34466972,114.1457401,0.071355,0,0.323699,0,0.154953,0.201805,0.165098,0.000113,0,0.02018,0.040254,0,0.013855,0,0,0,0,0,0.000242,0.00593,0,0,0.002516,0,0,0,0,0,0,0,0,0
14976,186.2344826,22.3665271,114.1807951,0.071656,0,0.211023,0.080887,0.033367,0.140391,0.278941,6.20E-05,0,0.117613,0.018609,0.00248,0.000438,0,0,0,0.001898,0,3.10E-05,0,0,0.005168,0,0,0,0,0,0,0,0,0,0
14977,220.3128167,22.39505672,114.2104848,0,0,0.325039,0.117828,0.033355,0.243395,0.213516,0.01941,0,0.00191,0.010273,5.10E-05,0.034324,0,0,0.000504,0,0,0.000289,6.60E-05,0,0,0,0,0,0,0,0,0,0,0,0
14978,105.7864035,22.36737651,114.1753243,0.027055,0,0.259211,0.000461,0.078914,0.124379,0.341836,0.02532,0,0.001129,0.091066,0.000527,0,0,0,0.029488,0,0,0.002305,0.017555,0,0,0,0,0,0,0,0,0,0,0,0
14979,252.6414673,22.37754564,114.1823285,0.009965,0.285875,0.300656,0,0.19952,0.005371,0.019504,0.046219,0.000664,0.025004,7.00E-05,0,0.002199,0,0,0,0,0,0.00275,0.076957,0,0.01227,0,0,0,0.000602,0,0,0,0,0,0
14980,191.1327271,22.39301587,114.1853149,0.010523,0,0.382566,0,0.038703,0.055848,0.366934,0.019199,0,0,0,0.01075,0,0,0,0.040398,0,0,0.002422,0.028363,0,0,0,0,0,0,0,0,0,0,0,0
14981,203.9417135,22.3946879,114.2102336,0,0,0.385195,0.008754,0.023531,0.239598,0.290277,0,0,0.006996,0.029668,0.003062,0.007195,0,0,0,0,0,4.00E-06,0.005719,0,0,0,0,0,0,0,0,0,0,0,0
14982,273.592192,22.3828845,114.2113359,0,0,0.203359,0.080945,0.0315,0.233289,0.157727,0.00057,0,0.001402,0,0.057617,0,0.232613,0,0,0.000977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14983,37.13340565,22.42498066,114.2353488,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14984,254.9961337,22.3781377,114.1845635,0.211988,0,0.381188,0.000875,0.074125,0.291262,0.002266,0,0,0.000734,0.033691,0.001734,0,0.001637,0,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0
14985,311.3129742,22.4072382,114.2163639,0.053289,0,0.309176,0.026578,0.04543,0.30048,0.021305,0,0,0.003125,0.024281,0.019492,0.062602,0.056086,0,0.000211,0.073891,0,0,0,0,0.004051,0,0,0,0,0,0,0,0,0,0
14986,253.2656202,22.37985441,114.1639254,0.451582,0.224719,0.171445,0,0,0,0,0,0,0.00552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
